NULL,NULL,4,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,3,NULL,NULL,NULL,NULL,
NULL,NULL,2,NULL,NULL,NULL,NULL,
NULL,NULL,4,NULL,NULL,NULL,NULL,
NULL,NULL,2,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,2,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,6,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,2,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,3,NULL,NULL,NULL,NULL,
NULL,NULL,2,NULL,NULL,NULL,NULL,
NULL,NULL,39,NULL,NULL,NULL,NULL,
NULL,NULL,5,NULL,NULL,NULL,NULL,
NULL,NULL,1,NULL,NULL,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,2,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,3,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,7,NULL,NULL,
NULL,NULL,NULL,NULL,2,NULL,NULL,
NULL,NULL,NULL,NULL,1,NULL,NULL,
NULL,NULL,NULL,NULL,NULL,NULL,5500,
NULL,NULL,NULL,NULL,NULL,NULL,250,
NULL,NULL,NULL,NULL,NULL,NULL,1000,
NULL,NULL,NULL,NULL,NULL,NULL,2000,
NULL,NULL,NULL,NULL,NULL,NULL,1000,
NULL,NULL,NULL,NULL,NULL,NULL,6300,
NULL,NULL,NULL,NULL,NULL,NULL,5000,
NULL,NULL,NULL,NULL,NULL,NULL,250,
NULL,NULL,NULL,NULL,NULL,NULL,750,
NULL,NULL,NULL,NULL,NULL,NULL,-2500,
NULL,NULL,NULL,NULL,NULL,NULL,5000,
NULL,NULL,NULL,NULL,NULL,NULL,1000,
NULL,NULL,NULL,NULL,NULL,NULL,250,
NULL,NULL,NULL,NULL,NULL,NULL,2500,
NULL,NULL,NULL,NULL,NULL,NULL,1500,
NULL,NULL,NULL,NULL,NULL,NULL,1000,
NULL,NULL,NULL,NULL,NULL,NULL,1000,
NULL,NULL,NULL,NULL,NULL,NULL,500,
NULL,NULL,NULL,NULL,NULL,NULL,900,
NULL,NULL,NULL,NULL,NULL,NULL,500,
NULL,NULL,NULL,NULL,NULL,NULL,500,
NULL,NULL,NULL,NULL,NULL,NULL,1000,
NULL,NULL,NULL,NULL,NULL,NULL,-2500,
NULL,NULL,NULL,NULL,NULL,NULL,200,
NULL,NULL,NULL,NULL,NULL,NULL,500,
NULL,NULL,NULL,NULL,NULL,NULL,0,
NULL,NULL,NULL,NULL,NULL,NULL,0,
NULL,NULL,NULL,NULL,NULL,NULL,27,
NULL,NULL,NULL,NULL,NULL,NULL,11500,
